PC1	PC2	PC3	PC4	PC5	PC6	PLATFORM	ETHNICITY
0.0059	-0.0007	-0.0004	-0.0152	-0.0063	-0.0198	AFFY	3
0.0146	0.0066	-0.0037	-0.0054	0.0032	0.0007	AFFY	3
0.0106	0.0112	0.0025	-0.0072	-0.0041	-0.0083	AFFY	3
-0.0144	-0.0026	-0.0069	-0.0123	-0.0045	-0.0091	AFFY	3
0.0039	-0.0007	-0.0071	-0.0217	-0.0076	-0.0082	AFFY	3
-0.0084	-0.0102	-0.0112	-0.036	-0.02	-0.043	AFFY	3
-0.0158	-0.0159	-0.0132	-0.0203	-0.0072	-0.0173	AFFY	3
0.0032	-0.0075	-0.002	-0.0193	-0.0049	-0.0181	AFFY	3
-0.0016	-0.0038	-0.0057	-0.013	-0.0046	-0.0095	AFFY	3
-0.0084	-0.0198	-0.0117	-0.0297	-0.0162	-0.0335	AFFY	3
-0.0039	-0.0105	-0.0039	-0.0117	-0.0024	-0.008	AFFY	3
-0.0059	-0.0121	-0.0079	-0.0271	-0.0099	-0.0268	AFFY	3
0.0085	0.0112	-0.0004	-0.0347	-0.0097	-0.034	AFFY	3
-0.0212	-0.0208	-0.0116	-0.0698	-0.0464	-0.0893	AFFY	3
-0.01	-0.012	-0.0141	-0.0306	-0.0122	-0.0371	AFFY	3
-0.01	-0.0077	-0.0074	-0.0288	-0.0176	-0.0354	AFFY	3
-0.0138	-0.0139	-0.0099	-0.016	-0.0066	-0.0043	AFFY	3
-0.014	-0.0085	-0.0069	-0.0344	-0.0114	-0.0364	AFFY	3
-0.009	-0.0067	0.0044	-0.0065	-0.0144	-0.0246	AFFY	3
-0.0091	-0.0146	-0.0077	-0.025	-0.0114	-0.0214	AFFY	3
-0.0049	-0.0056	0.0045	-0.0123	-0.0067	-0.0037	AFFY	3
-0.0178	-0.0293	0.0285	-0.0001	-0.0085	-0.023	AFFY	3
-0.0102	-0.0087	-0.0066	-0.0314	-0.0159	-0.0448	AFFY	3
-0.0085	-0.009	-0.0091	-0.0201	-0.0076	-0.0129	AFFY	3
-0.0076	-0.0021	-0.0011	-0.0118	-0.0077	-0.0084	AFFY	3
-0.0192	-0.0112	-0.0013	-0.0103	-0.0066	-0.0078	AFFY	3
-0.0103	-0.022	0.0142	-0.0001	-0.0088	-0.0042	AFFY	3
0.0141	0.0054	-0.0051	-0.0166	-0.0015	-0.016	AFFY	3
-0.0263	-0.0231	-0.0233	-0.0605	-0.0058	-0.0286	AFFY	3
-0.0153	-0.0134	-0.0064	-0.0321	-0.0093	-0.0187	AFFY	3
0.0067	-0.0066	-0.0034	-0.0238	-0.0171	-0.0248	AFFY	3
-0.0125	-0.0093	-0.0051	-0.0269	-0.0172	-0.0382	AFFY	3
-0.015	-0.0252	-0.0206	-0.0793	-0.0546	-0.1123	AFFY	3
-0.0149	-0.0142	-0.0121	-0.0318	-0.0132	-0.0314	AFFY	3
0.0058	-0.0056	-0.011	-0.013	-0.0043	-0.0225	AFFY	3
-0.0167	-0.0112	-0.0118	-0.0316	-0.019	-0.0324	AFFY	3
-0.004	-0.0016	-0.0066	-0.0133	-0.0023	-0.0115	AFFY	3
-0.0013	-0.0104	-0.005	-0.0249	-0.0141	-0.0354	AFFY	3
-0.0002	-0.0029	-0.0045	-0.0081	0.0007	-0.0037	AFFY	3
-0.0172	-0.0136	-0.0073	-0.0276	-0.0177	-0.0341	AFFY	3
-0.0163	-0.0146	-0.0045	-0.0241	-0.0152	-0.0324	AFFY	3
-0.0157	-0.0132	-0.009	-0.0354	-0.0173	-0.0286	AFFY	3
0.0042	-0.0147	-0.0014	-0.0133	-0.0031	-0.0126	AFFY	3
-0.008	-0.0142	-0.0143	-0.0245	-0.0109	-0.0285	AFFY	3
-0.0023	-0.008	-0.0081	-0.0202	-0.0042	-0.0132	AFFY	3
-0.0034	-0.008	-0.0063	-0.0247	-0.0118	-0.0164	AFFY	3
-0.0127	-0.0263	0.0092	-0.0422	-0.0354	-0.0799	AFFY	3
-0.0175	-0.0403	-0.0023	-0.0749	-0.0117	-0.0244	AFFY	3
0.0007	-0.0114	-0.0065	-0.0221	-0.0108	-0.0208	AFFY	3
-0.0067	-0.0065	-0.0079	-0.0201	-0.0141	-0.0278	AFFY	3
0.0033	0.0003	-0.0113	-0.011	-0.0145	-0.01	AFFY	3
-0.0128	-0.0109	-0.0087	-0.0322	-0.0148	-0.0276	AFFY	3
-0.0158	-0.0143	-0.0119	-0.0342	-0.0192	-0.0346	AFFY	3
0.005	-0.0008	-0.005	-0.0135	-0.0048	-0.0014	AFFY	3
-0.0233	-0.016	-0.0181	-0.1071	-0.0749	-0.1718	AFFY	3
-0.0067	-0.0092	-0.0087	-0.0179	-0.009	-0.0164	AFFY	3
0.0007	-0.015	-0.0033	-0.0158	-0.0267	0.0139	AFFY	3
-0.0133	-0.0219	-0.0157	-0.0361	-0.02	-0.0402	AFFY	3
-0.0112	-0.0173	-0.0124	-0.0367	-0.0197	-0.0343	AFFY	3
-0.0135	-0.0207	0.0088	-0.0112	-0.0134	-0.0199	AFFY	3
-0.0121	-0.0194	0.0007	-0.0359	-0.0204	-0.0474	AFFY	3
-0.0065	-0.0147	-0.025	-0.0767	-0.0202	-0.0309	AFFY	3
0.0491	0.0217	0.0073	-0.008	-0.0145	0.0143	AFFY	3
-0.0045	-0.0131	0.0065	-0.0099	-0.0057	-0.0099	AFFY	3
-0.0104	-0.009	0.0036	-0.0106	-0.0078	-0.0165	AFFY	3
-0.0148	-0.0083	-0.013	-0.0336	-0.0141	-0.0379	AFFY	3
-0.0108	-0.0183	-0.0241	-0.0306	-0.0074	0.0451	AFFY	3
0.0077	-0.0062	0.0029	-0.0171	-0.0031	-0.0116	AFFY	3
-0.0256	-0.0303	-0.0152	-0.0358	-0.0085	-0.0087	AFFY	3
-0.0058	-0.0082	-0.002	-0.0153	-0.0028	-0.0074	AFFY	3
0.0154	0.0008	0.0139	-0.0003	-0.0027	-0.0083	AFFY	3
0.0025	0.0015	-0.0049	-0.0182	-0.0066	-0.0209	AFFY	3
-0.0186	-0.031	0.0191	-0.0113	-0.0027	-0.0118	AFFY	3
-0.0071	-0.023	-0.0098	-0.0334	-0.0174	-0.0195	AFFY	3
-0.0075	-0.0198	0.0203	0.0025	-0.0008	-0.0214	AFFY	3
-0.013	-0.0141	-0.0054	-0.0302	-0.0127	-0.0363	AFFY	3
-0.0084	-0.0163	-0.0102	-0.023	-0.011	-0.0313	AFFY	3
-0.0102	-0.0187	-0.0021	-0.0265	-0.0147	-0.0299	AFFY	3
-0.0076	-0.0081	-0.0064	-0.0221	-0.0091	-0.0236	AFFY	3
0.0066	-0.0016	0.0047	-0.0109	-0.0092	-0.0217	AFFY	3
0.0268	0.0132	0.0023	-0.0011	0.0028	0.001	AFFY	3
-0.0192	-0.0191	-0.0257	-0.0487	-0.0221	0.0069	AFFY	3
0.0057	-0.0059	-0.0024	-0.0155	-0.0139	-0.0159	AFFY	3
0.0029	-0.0001	-0.0036	-0.0181	-0.0047	-0.0149	AFFY	3
-0.029	-0.0012	-0.0246	-0.0047	-0.014	-0.0173	AFFY	3
-0.0116	-0.0124	-0.0094	-0.02	-0.006	-0.0207	AFFY	3
0.0092	-0.0079	0.0026	-0.0057	-0.007	-0.011	AFFY	3
-0.0106	-0.0144	-0.0091	-0.0357	-0.0173	-0.0247	AFFY	3
0.0031	-0.0063	-0.0093	-0.0179	-0.0109	-0.0254	AFFY	3
-0.0035	0.0036	-0.0002	-0.0135	-0.0036	-0.0115	AFFY	3
0.001	-0.0119	-0.0094	-0.0079	-0.0011	-0.0112	AFFY	3
-0.0118	-0.0223	0.0107	0.0048	-0.0017	-0.0096	AFFY	3
-0.005	-0.0136	-0.0022	-0.0085	-0.0062	-0.0157	AFFY	3
0.0073	-0.0026	-0.0072	-0.042	-0.0182	-0.0664	AFFY	3
-0.0123	-0.0224	-0.0033	-0.0234	-0.0153	-0.0282	AFFY	3
-0.0134	-0.0149	-0.0087	-0.0296	-0.0163	-0.0278	AFFY	3
-0.0159	-0.0287	0.023	0.0052	-0.0073	0.0003	AFFY	3
-0.0143	-0.0123	-0.0125	-0.0275	-0.0138	-0.0253	AFFY	3
-0.0074	-0.0184	-0.0001	-0.0178	-0.0084	-0.0156	AFFY	3
-0.0147	-0.0179	-0.0103	-0.035	-0.0111	-0.0256	AFFY	3
-0.0119	-0.0139	-0.0032	-0.0175	-0.0152	-0.0355	AFFY	3
-0.0158	-0.009	-0.0089	-0.0261	-0.016	-0.0323	AFFY	3
0.0187	0.0013	-0.0012	-0.0011	-0.0029	-0.0036	AFFY	3
-0.0063	-0.0091	-0.0101	-0.0303	-0.0182	-0.033	AFFY	3
-0.0107	-0.0168	-0.0007	-0.0192	-0.0101	-0.0167	AFFY	3
0.0005	-0.0012	-0.002	-0.0158	-0.0064	-0.0221	AFFY	3
-0.0006	0.0001	-0.0046	-0.0206	-0.0105	-0.0127	AFFY	3
0.0037	-0.0079	0.0072	0.0026	-0.005	-0.0112	AFFY	3
0.0253	0.0154	0.0032	0.0038	0.0037	0.0027	AFFY	3
-0.0084	-0.0117	-0.0078	-0.0265	-0.0147	-0.0384	AFFY	3
-0.0141	-0.012	-0.0113	-0.034	-0.0136	-0.0332	AFFY	3
