prob_strata	p_bact
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
CONTROL	1
SM	0.804700701
SM	0.806834652
SM	0.810222778
SM	0.817103839
SM	0.819649669
SM	0.821246175
SM	0.821553021
SM	0.821707067
SM	0.826584139
SM	0.827351716
SM	0.834714154
SM	0.838050216
SM	0.841320696
SM	0.842565769
SM	0.848106907
SM	0.855445451
SM	0.85754824
SM	0.857607022
SM	0.860160215
SM	0.861280154
SM	0.861801119
SM	0.862639331
SM	0.863010369
SM	0.863681027
SM	0.866673898
SM	0.867252774
SM	0.868193597
SM	0.869184385
SM	0.870667892
SM	0.872518684
SM	0.872558267
SM	0.873466636
SM	0.879785952
SM	0.881352737
SM	0.881483491
SM	0.889411325
SM	0.892408778
SM	0.89732195
SM	0.898724476
SM	0.899341935
SM	0.905364339
SM	0.909730952
SM	0.912917507
SM	0.913312558
SM	0.921400218
SM	0.923580981
SM	0.923619669
SM	0.926366704
SM	0.928411728
SM	0.929100476
SM	0.931441718
SM	0.935011086
SM	0.936919242
SM	0.937427077
SM	0.939101481
SM	0.999999964
SM	0.999999912
SM	0.99999983
SM	0.999999757
SM	0.999999685
SM	0.999998521
SM	0.999998192
SM	0.999997194
SM	0.999997034
SM	0.999996732
SM	0.999996251
SM	0.999994182
SM	0.999994182
SM	0.999992948
SM	0.999985631
SM	0.999984697
SM	0.999983358
SM	0.999977934
SM	0.999976541
SM	0.999975809
SM	0.999974606
SM	0.999967908
SM	0.999957346
SM	0.999956665
SM	0.999946898
SM	0.999945773
SM	0.999940854
SM	0.999929393
SM	0.999924363
SM	0.99992262
SM	0.99992225
SM	0.999903875
SM	0.999896782
SM	0.999888449
SM	0.999870327
SM	0.999868823
SM	0.999865189
SM	0.999858656
SM	0.999831982
SM	0.999827805
SM	0.999803107
SM	0.999748974
SM	0.999747024
SM	0.999735075
SM	0.999731162
SM	0.9996707
SM	0.99966884
SM	0.999648267
SM	0.999585929
SM	0.999535242
SM	0.999526527
SM	0.999481575
SM	0.999447155
SM	0.999308363
SM	0.999300843
SM	0.99929601
SM	0.999221983
SM	0.999212981
SM	0.999065265
SM	0.999036255
SM	0.998583393
SM	0.99856345
SM	0.998446315
SM	0.998163112
SM	0.998035519
SM	0.997855604
SM	0.997734392
SM	0.997580775
SM	0.997518877
SM	0.997403541
SM	0.997374246
SM	0.997366821
SM	0.997276915
SM	0.997205748
SM	0.997188558
SM	0.997130539
SM	0.997005538
SM	0.99636279
SM	0.996255889
SM	0.996243263
SM	0.996001398
SM	0.995950212
SM	0.995843097
SM	0.995452003
SM	0.995418699
SM	0.99527515
SM	0.995179722
SM	0.995107043
SM	0.994435104
SM	0.994405778
SM	0.993691691
SM	0.993481799
SM	0.993418293
SM	0.992942523
SM	0.99196415
SM	0.991937301
SM	0.99189978
SM	0.99148401
SM	0.989538215
SM	0.989112074
SM	0.98895117
SM	0.988537688
SM	0.988114783
SM	0.987703294
SM	0.986487401
SM	0.986465881
SM	0.986212122
SM	0.986064895
SM	0.985829676
SM	0.9848648
SM	0.983396197
SM	0.983249579
SM	0.982759017
SM	0.980653834
SM	0.979801011
SM	0.979414145
SM	0.976487604
SM	0.975777273
SM	0.975760239
SM	0.974514268
SM	0.974105021
SM	0.972906796
SM	0.972494962
SM	0.969145587
SM	0.968491153
SM	0.967673467
SM	0.966174992
SM	0.962598589
SM	0.961305465
SM	0.961157712
SM	0.960832798
SM	0.96035194
SM	0.958229254
SM	0.953543408
SM	0.952660355
SM	0.952648545
SM	0.95216638
SM	0.952110352
SM	0.946317063
SM	0.940148652
SM	0.940027057
SM	0.939286619
SM	0.938975203
SM	0.938215025
SM	0.936262617
SM	0.933220439
SM	0.933049825
SM	0.93228223
SM	0.929038352
SM	0.928772371
SM	0.928722241
SM	0.928475777
SM	0.925783044
SM	0.924397393
SM	0.92224294
SM	0.918372027
SM	0.918222014
SM	0.91786528
SM	0.9170396
SM	0.915971313
SM	0.902049047
SM	0.899633571
SM	0.897904549
SM	0.896883066
SM	0.893132521
SM	0.891849546
SM	0.889070624
SM	0.886981113
SM	0.883104365
SM	0.87815678
SM	0.877177826
SM	0.875308335
SM	0.867088805
SM	0.853878841
SM	0.851551444
SM	0.846430721
SM	0.843104393
SM	0.840062242
SM	0.839011449
SM	0.827981142
SM	0.826039919
SM	0.825920824
SM	0.825845912
SM	0.822046932
SM	0.821469228
SM	0.810022428
SM	0.808835305
SM	0.807186019
SM	0.804100822
SM	0.794822818
SM	0.792439712
SM	0.790414111
SM	0.788521411
SM	0.77523958
SM	0.770436063
SM	0.761599065
SM	0.757904715
SM	0.749780949
SM	0.739690632
SM	0.735673098
SM	0.729189949
SM	0.727832015
SM	0.726796718
SM	0.698427917
SM	0.696520032
SM	0.685512394
SM	0.610723411
SM	0.62078938
SM	0.629047119
SM	0.647401716
SM	0.680929706
SM	0.69089497
SM	0.703453732
SM	0.705872493
SM	0.711736894
SM	0.713135934
SM	0.719755581
SM	0.728381696
SM	0.731090577
SM	0.74924907
SM	0.752069721
SM	0.756767607
SM	0.763217677
SM	0.76719231
SM	0.771859633
SM	0.773655232
SM	0.776101816
SM	0.778051439
SM	0.778173909
SM	0.780708785
SM	0.782862006
SM	0.784515799
SM	0.784748021
SM	0.79046101
SM	0.791471482
SM	0.793794049
SM	0.797295465
SM	0.948618601
SM	0.916711031
SM	0.91538472
SM	0.914628615
SM	0.896013334
SM	0.853676758
SM	0.847738325
SM	0.834816392
SM	0.803412675
SM	0.802427427
SM	0.800586412
SM	0.787817467
SM	0.782413819
SM	0.765194939
SM	0.737515707
SM	0.729898862
SM	0.69968708
SM	0.699236588
SM	0.694481338
SM	0.682873122
SM	0.680561071
SM	0.670846279
SM	0.667652161
SM	0.666030191
SM	0.665625993
SM	0.664322051
SM	0.664009759
SM	0.662548141
SM	0.659804417
SM	0.651004941
SM	0.648915383
SM	0.647213675
SM	0.637192997
SM	0.631974416
SM	0.631134502
SM	0.620609729
SM	0.608643194
SM	0.600960194
SM	0.590492081
SM	0.587537251
SM	0.584397497
SM	0.579016562
SM	0.576265998
SM	0.522036255
SM	0.519888857
SM	0.517045755
SM	0.506882068
SM	0.497367565
SM	0.491624287
SM	0.405275659
SM	0.417379515
SM	0.419466042
SM	0.435797444
SM	0.441884565
SM	0.442054792
SM	0.448423792
SM	0.451950201
SM	0.452514973
SM	0.468263459
SM	0.478879339
SM	0.479431221
SM	0.48716712
SM	0.492212786
SM	0.503398115
SM	0.507169727
SM	0.511074364
SM	0.513489312
SM	0.522453574
SM	0.523885649
SM	0.532346747
SM	0.547421473
SM	0.54765137
SM	0.555973112
SM	0.579228552
SM	0.595857023
SM	0.596195593
SM	0.999969716
SM	0.999301973
SM	0.983296481
SM	0.968306312
SM	0.87629167
SM	0.874946907
SM	0.797092316
SM	0.700857706
SM	0.693750049
SM	0.572436702
SM	0.51163865
SM	0.507417034
SM	0.482161427
SM	0.473861282
SM	0.473195034
SM	0.459252939
SM	0.457327866
SM	0.454327489
SM	0.45286724
SM	0.45127331
SM	0.44784299
SM	0.442048219
SM	0.440739842
SM	0.43720061
SM	0.426353673
SM	0.420941467
SM	0.41843398
SM	0.414100015
SM	0.409639799
SM	0.407772385
SM	0.407012083
SM	0.405429273
SM	0.399687687
SM	0.398788862
SM	0.390401321
SM	0.389023749
SM	0.387809541
SM	0.374955729
SM	0.368603135
SM	0.367464619
SM	0.36386971
SM	0.360927302
SM	0.360016664
SM	0.358144417
SM	0.349035863
SM	0.34524062
SM	0.332055384
SM	0.322527971
SM	0.201843503
SM	0.201843503
SM	0.203881153
SM	0.211581401
SM	0.214541128
SM	0.21499069
SM	0.215735764
SM	0.216554832
SM	0.227862633
SM	0.23075962
SM	0.238769306
SM	0.240955146
SM	0.244449636
SM	0.251946831
SM	0.261319024
SM	0.266469673
SM	0.271087178
SM	0.276145781
SM	0.278561051
SM	0.281298084
SM	0.282330546
SM	0.282834603
SM	0.282855815
SM	0.29762118
SM	0.299906006
SM	0.301580762
SM	0.303293114
SM	0.305621806
SM	0.31124006
SM	0.317591624
SM	0.327703795
SM	0.334163036
SM	0.361035166
SM	0.37046378
SM	0.387913225
SM	0.557704077
SM	0.540085654
SM	0.50756427
SM	0.474469949
SM	0.468054966
SM	0.450458955
SM	0.372445222
SM	0.367342331
SM	0.343040689
SM	0.318531093
SM	0.316845003
SM	0.316149409
SM	0.308973652
SM	0.300126432
SM	0.298274266
SM	0.292442095
SM	0.286372978
SM	0.282581225
SM	0.282433118
SM	0.27394359
SM	0.270138316
SM	0.269587746
SM	0.265037726
SM	0.264875854
SM	0.264444084
SM	0.25589289
SM	0.25556072
SM	0.252847802
SM	0.252045089
SM	0.251932019
SM	0.247743446
SM	0.243874898
SM	0.237556875
SM	0.237306762
SM	0.235257771
SM	0.231950382
SM	0.230748921
SM	0.223207145
SM	0.222821894
SM	0.220595472
SM	0.21292667
SM	0.210983617
SM	0.206862453
SM	0.205647286
SM	0.205079684
SM	0.202939584
SM	0.202024229
SM	0.199177612
SM	0.194581404
SM	0.18397663
SM	0.179713007
SM	0.030517484
SM	0.030655512
SM	0.032663743
SM	0.032722268
SM	0.032983487
SM	0.033214836
SM	0.033456321
SM	0.033858841
SM	0.035625831
SM	0.036413248
SM	0.03821763
SM	0.039089521
SM	0.039131237
SM	0.03980438
SM	0.03997665
SM	0.040004232
SM	0.040702987
SM	0.041107427
SM	0.041804273
SM	0.042892686
SM	0.044268991
SM	0.047630446
SM	0.0482988
SM	0.050300654
SM	0.050879483
SM	0.051065548
SM	0.051571974
SM	0.052259564
SM	0.055687901
SM	0.058099967
SM	0.064564616
SM	0.06492547
SM	0.067041746
SM	0.06707697
SM	0.068471773
SM	0.06854123
SM	0.069825136
SM	0.070733735
SM	0.07197482
SM	0.072391243
SM	0.075851634
SM	0.079039865
SM	0.07989164
SM	0.0810072
SM	0.082017455
SM	0.082087867
SM	0.083690473
SM	0.088363899
SM	0.089214364
SM	0.092827159
SM	0.097687569
SM	0.099987326
SM	0.100650777
SM	0.102905409
SM	0.106793936
SM	0.107564452
SM	0.109261836
SM	0.114141276
SM	0.114627508
SM	0.120188897
SM	0.129640839
SM	0.139509045
SM	0.140192252
SM	0.140230489
SM	0.140720726
SM	0.140960201
SM	0.142930238
SM	0.14337115
SM	0.144439467
SM	0.14473454
SM	0.148509803
SM	0.150671731
SM	0.15512838
SM	0.155307035
SM	0.15563563
SM	0.165970673
SM	0.167562418
SM	0.1682883
SM	0.174732116
SM	0.175562769
SM	0.176286086
SM	0.179450437
SM	0.182115475
SM	0.182502339
SM	0.197910176
SM	0.199938146
SM	0.701945272
SM	0.4487604
SM	0.402600563
SM	0.312664731
SM	0.257886897
SM	0.235167161
SM	0.234752614
SM	0.22238637
SM	0.218208631
SM	0.210733652
SM	0.209855099
SM	0.199567106
SM	0.197208003
SM	0.189187791
SM	0.186717568
SM	0.183779565
SM	0.181334901
SM	0.180830902
SM	0.18011124
SM	0.180024167
SM	0.178617575
SM	0.176342112
SM	0.175528757
SM	0.175443065
SM	0.174868702
SM	0.17419546
SM	0.17040847
SM	0.169728344
SM	0.167963341
SM	0.166971616
SM	0.166809068
SM	0.166689656
SM	0.166076744
SM	0.163993958
SM	0.163771276
SM	0.162158311
SM	0.161007044
SM	0.160351116
SM	0.159023509
SM	0.158527557
SM	0.158218336
SM	0.157063954
SM	0.156741248
SM	0.15545982
SM	0.1545357
SM	0.153344576
SM	0.153297376
SM	0.153094804
SM	0.152296776
SM	0.152221864
SM	0.147051806
SM	0.146884448
SM	0.146002347
SM	0.144312393
SM	0.143424178
SM	0.142821174
SM	0.142487504
SM	0.141968072
SM	0.141738582
SM	0.141493809
SM	0.141353595
SM	0.141074562
SM	0.141073403
SM	0.135299742
SM	0.135241531
SM	0.133236642
SM	0.133069912
SM	0.131789254
SM	0.131632643
SM	0.130595126
SM	0.130443676
SM	0.130039786
SM	0.129342585
SM	0.128833769
SM	0.128797558
SM	0.128238779
SM	0.126654305
SM	0.125872006
SM	0.123679908
SM	0.12183529
SM	0.120531889
SM	0.119076148
SM	0.118905926
SM	0.117883991
SM	0.116574457
SM	0.115426883
SM	0.113481196
SM	0.113228742
SM	0.111661247
SM	0.110911964
SM	0.11066846
SM	0.11062449
SM	0.110572253
SM	0.110509358
SM	0.109922296
SM	0.109227998
SM	0.108990778
SM	0.108502765
SM	0.108189322
SM	0.107624624
SM	0.107305118
SM	0.107092478
SM	0.106944823
SM	0.106699214
SM	0.106412146
SM	0.106104335
SM	0.105742331
SM	0.103580087
SM	0.103218344
SM	0.102323963
SM	0.102281274
SM	0.101906026
SM	0.101841558
SM	0.099745734
SM	0.099004769
SM	0.097530732
SM	0.097263688
SM	0.09674583
SM	0.096722377
SM	0.096658435
SM	0.095713615
SM	0.095348494
SM	0.094174669
SM	0.092183423
SM	0.091540332
SM	0.091243399
SM	0.088882669
SM	0.087940304
SM	0.087905912
SM	0.086651201
SM	0.086597347
SM	0.085985346
SM	0.085562879
SM	0.085389756
SM	0.084580666
SM	0.084312995
SM	0.082409469
SM	0.082356841
SM	0.082188322
SM	0.081602184
SM	0.081442915
SM	0.081265215
SM	0.080688973
SM	0.080664832
SM	0.080481726
SM	0.080151504
SM	0.079723102
SM	0.079405362
SM	0.079367009
SM	0.079005903
SM	0.078726402
SM	0.07712606
SM	0.077086538
SM	0.076665396
SM	0.076469472
SM	0.076304627
SM	0.076084486
SM	0.076037774
SM	0.075240352
SM	0.074728366
SM	0.074081804
SM	0.073898208
SM	0.073631037
SM	0.072873329
SM	0.072667195
SM	0.072601912
SM	0.07217236
SM	0.071942535
SM	0.071865898
SM	0.070682638
SM	0.070292203
SM	0.069708837
SM	0.069258345
SM	0.069210591
SM	0.068988889
SM	0.068634079
SM	0.068516973
SM	0.068328559
SM	0.067967649
SM	0.067860049
SM	0.067431675
SM	0.067421116
SM	0.067336239
SM	0.067040055
SM	0.066747483
SM	0.066691402
SM	0.066264323
SM	0.066032997
SM	0.065924621
SM	0.065751233
SM	0.065103291
SM	0.064794996
SM	0.064685711
SM	0.064427785
SM	0.063751206
SM	0.063545997
SM	0.063203467
SM	0.061209429
SM	0.060976965
SM	0.060899292
SM	0.060387809
SM	0.060121121
SM	0.060112334
SM	0.060025507
SM	0.059869353
SM	0.059353338
SM	0.059231891
SM	0.059146486
SM	0.059094665
SM	0.058968811
SM	0.058793051
SM	0.057664516
SM	0.0571236
SM	0.057059452
SM	0.056533371
SM	0.056432837
SM	0.056364043
SM	0.05624805
SM	0.056209564
SM	0.056162155
SM	0.056118918
SM	0.055675395
SM	0.055360628
SM	0.054633833
SM	0.054587945
SM	0.054164189
SM	0.054132273
SM	0.053922022
SM	0.05391612
SM	0.053160116
SM	0.052790421
SM	0.052710798
SM	0.051910965
SM	0.051727534
SM	0.051493793
SM	0.051384192
SM	0.05135239
SM	0.051332458
SM	0.051308391
SM	0.051230542
SM	0.051032107
SM	0.050939209
SM	0.050891688
SM	0.050391942
SM	0.049923292
SM	0.049846776
SM	0.04961447
SM	0.048775726
SM	0.048299834
SM	0.048271945
SM	0.048130807
SM	0.048050222
SM	0.047522267
SM	0.047241509
SM	0.046607112
SM	0.046282702
SM	0.046090284
SM	0.045715254
SM	0.045703346
SM	0.045377659
SM	0.045333125
SM	0.04481092
SM	0.044571589
SM	0.043812422
SM	0.043806884
SM	0.042699807
SM	0.042670041
SM	0.042637081
SM	0.042232767
SM	0.04222944
SM	0.041681621
SM	0.041648374
SM	0.04149791
SM	0.041462036
SM	0.041227483
SM	0.041221572
SM	0.041108718
SM	0.040854215
SM	0.040825065
SM	0.040724371
SM	0.0400965
SM	0.039788004
SM	0.039732827
SM	0.03965397
SM	0.039611957
SM	0.03961069
SM	0.039473027
SM	0.03905778
SM	0.038965885
SM	0.038858986
SM	0.03867268
SM	0.038449076
SM	0.038391173
SM	0.038230079
SM	0.038194214
SM	0.038176706
SM	0.037878829
SM	0.037836535
SM	0.037715179
SM	0.03769499
SM	0.037611544
SM	0.037162591
SM	0.037127263
SM	0.037102122
SM	0.037100617
SM	0.037039009
SM	0.036606509
SM	0.036371857
SM	0.03612762
SM	0.035957924
SM	0.035889727
SM	0.03531555
SM	0.034933722
SM	0.034933517
SM	0.034872356
SM	0.034870954
SM	0.034483835
SM	0.034437982
SM	0.034078902
SM	0.034025216
SM	0.033941127
SM	0.033796703
SM	0.032632698
SM	0.032502319
SM	0.032369489
SM	0.032325238
SM	0.032243797
SM	0.032146029
SM	0.031663199
SM	0.031589116
SM	0.031232861
SM	0.031064915
SM	0.030981812
SM	0.030861178
SM	0.030577124
SM	0.030527491
SM	0.030272434
SM	0.030252387
SM	0.030244864
SM	0.03019824
SM	0.030122407
SM	0.029975778
SM	0.02926644
SM	0.028238707
SM	0.02814195
SM	0.028106404
SM	0.02806974
SM	0.028051019
SM	0.028029082
SM	0.027960291
SM	0.027922713
SM	0.02788186
SM	0.027818353
SM	0.027816729
SM	0.027698716
SM	0.027627582
SM	0.027571836
SM	0.02753821
SM	0.027341724
SM	0.027074034
SM	0.026754501
SM	0.026653373
SM	0.026620816
SM	0.026479182
SM	0.026301581
SM	0.026278413
SM	0.02600188
SM	0.025985558
SM	0.025809901
SM	0.0257082
SM	0.025527129
SM	0.025307627
SM	0.025155649
SM	0.024744537
SM	0.024345128
SM	0.024318909
SM	0.024191623
SM	0.024163496
SM	0.024126136
SM	0.023942559
SM	0.023859524
SM	0.02365717
SM	0.023569468
SM	0.023482329
SM	0.022990399
SM	0.02293225
SM	0.022871868
SM	0.022843246
SM	0.022687316
SM	0.022616241
SM	0.022423089
SM	0.022272611
SM	0.022221627
SM	0.022182997
SM	0.022096314
SM	0.021901418
SM	0.021862148
SM	0.021851133
SM	0.021679637
SM	0.021269911
SM	0.021143765
SM	0.020925959
SM	0.020838046
SM	0.020606443
SM	0.020569616
SM	0.02051406
SM	0.020174363
SM	0.01997692
SM	0.019925237
SM	0.019896218
SM	0.01973576
SM	0.019106713
SM	0.018691483
SM	0.018573949
SM	0.018539848
SM	0.018428686
SM	0.018417231
SM	0.018205742
SM	0.018187591
SM	0.018049408
SM	0.018046094
SM	0.017905783
SM	0.017603998
SM	0.017543517
SM	0.01725971
SM	0.016987424
SM	0.016970581
SM	0.016822427
