PC1	PC2	PC3	PC4	ETHNICITY
0.0074888	0.00312846	-0.0162415	0.00840654	2
0.0181861	0.00589325	0.00434945	0.0138127	2
0.0170675	0.0102517	-0.00315817	-0.0217769	2
0.0148293	0.00337268	-0.00132832	0.00596923	2
0.0247258	0.0115118	0.00537107	0.00473224	2
0.0106522	-0.00276408	0.00405246	-0.000705869	2
0.00321982	0.00193543	-0.00450386	0.00597755	2
0.0171628	0.00529424	0.000845017	0.00752809	2
0.0080866	-0.00250824	-0.00399862	-0.0177968	2
0.0112397	0.00912514	-0.00114045	-0.0187768	2
0.0059481	0.00152429	0.00469551	-0.0172492	2
0.0225645	0.0137444	0.00661092	0.00656458	2
0.0177036	0.00482764	0.00200684	-0.00102352	2
0.0144323	0.00481931	0.00359684	-0.0202574	2
0.0180517	0.000955924	0.00780979	-0.00868074	2
0.0216706	0.011837	0.0111794	0.00622648	2
0.0143932	0.00160622	-0.00342082	-0.00360643	2
0.0101556	-0.00417458	0.000839815	-0.0177438	2
0.0100223	-0.00313807	0.00293694	-0.0223859	2
0.0079922	-0.00294532	0.00323552	-0.00584841	2
0.0126132	0.00832894	0.00444635	-0.0296249	2
0.0202856	0.00554511	0.00145718	0.0191268	2
0.020183	0.00832257	0.0123537	0.00689363	2
0.016221	0.00950191	0.00419573	-0.0109357	2
0.0158266	0.0105063	0.00415725	0.0131731	2
0.00857217	0.00157825	-0.00215412	0.00586234	2
0.0243938	0.00650248	0.00483444	0.00513746	2
-0.00256805	0.00139764	0.00176913	-0.00540867	2
0.0126038	0.00643072	-0.0101327	-0.00276632	2
-0.0138695	0.0117521	-0.0032756	0.00930977	2
0.0197288	0.00334836	0.00857063	-0.000390571	2
0.0212448	0.00241792	0.0128514	-0.00662774	2
0.014042	0.00603512	0.0105063	0.00482894	2
0.00959235	0.0100412	-0.00065006	0.0165138	2
-0.00923132	0.00857174	0.00397701	-0.00793528	2
0.00996441	0.00294	0.000565997	0.00611247	2
0.00397082	0.00199781	-0.00972531	-0.00414956	2
0.0191098	0.0119685	-0.000233059	-0.00543555	2
0.0155499	0.00672325	0.00936233	-0.014251	2
0.02514	0.00893901	0.00257157	0.0178827	2
0.0123903	0.00234938	0.00126578	0.00274406	2
0.0245736	0.00939512	0.0023607	-0.00449942	2
0.0105482	0.00336192	0.0105075	0.00334419	2
-0.0087928	0.00704359	-0.00119658	-0.00554527	2
0.0164816	0.0080454	0.000581764	0.000220998	2
0.0130342	0.00256212	-0.00454603	-0.00436745	2
0.0265315	0.0131265	0.00440757	0.0155937	2
0.0111107	0.000491689	0.0060134	-0.00103576	2
0.0111491	0.000753362	0.00180588	-0.00343315	2
0.012412	0.00168706	0.000856191	-0.00107158	2
0.0210031	0.00870783	-0.00298075	-0.000880705	2
0.0168271	0.0135843	0.00105014	0.00260039	2
0.0140436	0.00369847	-0.00657039	0.0167844	2
0.0073003	0.000131974	-0.00408503	0.000591253	2
0.0168366	0.00548685	-0.00751335	0.00618265	2
0.00659824	-0.001219	-0.00447188	0.00388641	2
0.0169128	-0.00500489	0.00024324	-0.0102753	2
0.0223136	0.00641346	0.0107218	-0.0168966	2
0.0112891	-0.000998934	-0.00967605	-0.00752303	2
0.00413218	0.00462329	-0.00968586	-0.0130258	2
0.00554662	-0.0011883	-0.00735436	0.0095668	2
0.0202051	0.00977467	0.000492566	-0.0156827	2
0.0139102	0.00984501	0.00362363	-0.0109661	2
0.0131733	0.0115126	0.00712929	0.00903636	2
0.0206551	0.00965042	0.00885201	0.00131213	2
0.0172266	0.0109716	0.0059248	-0.00199546	2
0.00175177	0.00544532	0.000863415	0.0051515	2
0.0187295	0.00811164	0.0139398	0.00570364	2
0.0115196	0.00282167	0.00500666	0.00352092	2
0.0123557	0.00277058	0.00154769	0.0021754	2
0.0058023	0.00350086	0.00500592	0.00407773	2
-0.00229852	-0.00281309	-0.00479589	-0.0203113	2
-0.0024964	0.0133898	0.0129721	0.0178203	2
0.0188463	0.0028139	0.00867332	0.0066236	2
0.0142607	0.00517126	0.00126868	0.0155437	2
0.0128017	0.00353431	0.00118042	-0.00363081	2
0.0132449	0.00229401	-0.00462355	0.00325443	2
0.0265792	0.0114049	0.00062961	0.00300653	2
-0.00843829	0.000255419	-0.00536503	0.0126447	2
0.0200222	0.0107537	0.00667027	0.000601369	2
0.0132011	-0.00966963	0.00746718	0.00757061	2
0.0106407	-0.0218932	-0.00761866	0.00655724	2
0.0136427	-0.00842452	-0.0149616	0.00671199	2
-0.0239493	-0.00788455	0.00747148	-0.00484077	2
0.0193876	0.0101763	0.00528636	0.00548247	2
0.0142502	0.00108498	-0.00556271	0.00456552	2
0.0112343	0.000651244	-0.0186888	0.0178435	2
0.0225452	0.0106353	0.00768747	0.00756491	2
0.022061	0.0129713	0.00662807	-0.012503	2
0.0160302	0.00968946	0.00322167	0.00815982	2
-0.000354299	-0.00822043	0.00545911	0.00120762	2
0.0119835	-0.00045491	0.011311	0.0022427	2
0.0163922	0.00438586	0.00822038	0.00790014	2
0.0179533	0.00486658	0.00448658	0.00683805	2
0.0163679	0.00736473	0.00539375	0.014064	2
0.0142437	-0.00430952	0.00572694	-0.00397664	2
0.013055	-0.0179475	-0.016976	0.00518633	2
0.0116922	0.0112196	-0.00429705	-5.31E-05	2
0.0182384	-0.000990395	0.0133032	-0.00262162	2
0.0167794	0.00826869	0.0103183	0.00423211	2
0.016026	0.00834624	-0.000490294	0.0165493	2
0.021405	0.0108337	0.00683906	0.00730182	2
0.0146346	0.0030127	0.00342971	0.00823448	2
0.000164231	-0.0131069	-0.00475777	0.000904721	2
0.0211448	0.00577626	0.00956284	-0.00413707	2
0.00676958	-0.00525228	-0.0170394	0.0151857	2
0.00928453	0.00605212	-0.000921412	-0.00213449	2
0.00930004	-0.002848	0.00148716	-0.00235873	2
0.0163019	0.00727878	-0.0140641	0.000441993	2
0.0175801	0.0133966	0.00778002	-0.0121475	2
0.0155378	0.00157723	0.00842078	0.00135146	2
0.0140901	-0.00399358	-0.000175538	0.00161554	2
0.0142915	0.00156253	-0.00105995	0.00153622	2
0.0115642	-0.0150568	-0.00931199	-0.00568907	2
0.0133541	0.00817586	0.0122302	-0.014919	2
0.02055	0.00863755	0.00449814	0.00858962	2
0.0104329	0.00017735	0.000706285	-0.00235827	2
0.0152873	0.00917224	0.00326164	0.0118286	2
0.0118112	-0.00639908	0.0058863	-0.00063611	2
0.00632048	0.00109882	-0.00120623	-0.0101432	2
-0.00284046	-0.0133871	-0.00985378	-0.00968757	2
0.0203121	-0.00543934	0.00479126	-0.00925086	2
0.0130239	0.00234089	0.00848634	0.00267235	2
0.0145589	0.00114685	0.00756979	-0.00579751	2
0.0210033	0.00556917	0.00378488	-0.00214446	2
-0.00980207	0.00159634	-0.0127009	-0.00956211	2
0.00933956	0.0061186	6.06E-05	-0.00758364	2
0.0146633	-0.000849041	0.000210006	-0.00223565	2
-0.00959378	0.00541785	0.00676514	0.00390432	2
0.0141455	-0.000737691	-0.00389095	-0.00575773	2
-0.00132225	0.0086074	0.00670808	0.00638651	2
0.0229273	0.0130748	0.0124029	-0.00834541	2
0.015861	0.00395757	0.0077683	-0.000792865	2
0.0173794	0.00938271	0.00804777	-0.0027068	2
0.00920993	-0.00269007	0.00724628	0.00327654	2
0.00611829	0.00416106	0.00563505	-0.0222503	2
0.00965066	-0.00169713	0.00943095	0.00404257	2
0.0188365	0.00651149	-1.77E-05	0.0138176	2
0.00778245	-0.0017302	0.00349902	0.0049334	2
0.0225629	0.010648	0.0153354	0.00806114	2
0.0172217	0.00995245	-0.00162925	-0.00540988	2
0.0159805	0.00568126	0.00641292	-0.0109652	2
0.0123713	-0.00161222	0.00502125	0.006703	2
0.017754	-0.00421789	-0.0190457	0.00634862	2
0.00838387	0.00409261	-0.00238932	0.0104363	2
0.0212707	0.0077656	0.00726395	-0.0115242	2
0.0199525	0.00868015	0.0115425	-0.00180642	2
-0.00373576	0.004489	0.00365888	-0.000985847	2
-0.0280919	-0.00197987	0.00507169	-0.000242787	2
0.0112418	-0.0154103	0.00966515	-0.00457416	2
0.0220554	0.0148506	0.00980157	-0.00842269	2
0.0127219	0.00564053	0.0034587	-0.00789774	2
0.00897849	0.00756452	0.0109098	-0.00580486	2
0.0231079	0.00517689	0.00631353	-0.00542913	2
0.0113129	0.0026283	0.00210498	-0.00438254	2
0.0146228	0.00589208	0.00781465	0.00131553	2
0.0201305	0.0133584	0.0080719	0.000802629	2
0.0191855	0.00706969	0.00628929	0.00018242	2
0.0034538	-0.00173415	-0.00794149	-0.014889	2
-0.0015684	0.00460746	-0.0023103	0.0113377	2
0.0187446	0.00564804	0.0078556	0.00278922	2
0.00750974	-0.0198595	0.00833535	-0.00890382	2
0.0149198	0.00368235	-0.00135037	0.00268191	2
0.0110283	0.00470035	-0.00496124	-0.00879376	2
0.0154209	-0.00202904	-0.00106302	-0.00821745	2
0.0136861	0.00276575	0.00329824	0.00361481	2
0.0193256	0.00329779	0.0026758	0.00248341	2
0.0199142	0.0171531	8.61E-05	0.0087901	2
0.0167188	0.00359835	0.00322607	0.00721487	2
0.0178634	0.00583247	0.00818391	-0.00325734	2
0.0189527	0.01021	0.000963409	0.00329265	2
0.015119	0.000551671	-0.0118639	-0.00252397	2
-0.0175399	0.00665742	0.00278272	0.0150083	2
-0.0326942	0.0069592	0.00203491	0.0168933	2
0.0166991	0.021164	0.0067979	0.00731066	2
0.00379673	0.00135834	0.00545704	0.000800057	2
0.00931827	-0.000386107	-0.00367466	0.00687309	2
0.0181411	0.00511416	0.00873614	-0.00699359	2
0.0229538	0.0172793	0.0164386	0.00794753	2
0.0138948	0.0082777	0.0119101	-0.00348109	2
-0.0112539	-0.00227246	-0.00170231	0.00146969	2
-0.00593977	0.00901167	-0.00337823	0.0196718	2
0.00950336	0.00518188	-0.00016724	-0.0138584	2
0.0128368	0.0011264	-0.00227164	-0.00951553	2
0.0103128	-0.00563105	-0.0153007	0.0200184	2
0.0111906	0.00444576	0.000830897	-0.00205688	2
0.00324355	-0.0087304	-0.0152859	-0.000901534	2
0.0109876	0.0063152	0.0102112	-0.0139324	2
0.0195578	0.0132626	0.00367631	0.0115834	2
0.0171382	0.010295	-0.00166039	0.00118768	2
0.014523	0.000587601	0.00837804	0.0014658	2
0.0204741	0.00676327	0.00195651	0.0102615	2
0.0171701	0.0012445	0.00179141	-0.00120489	2
0.00862507	-0.00255566	-0.00702729	-0.00714577	2
0.0212299	0.00786211	0.0090682	0.00900923	2
0.000896617	-0.00701595	-0.0180219	0.00428987	2
0.0162143	0.00593152	-0.00101209	-0.00654331	2
0.016288	0.00720996	0.00254447	-0.0033649	2
0.0147552	0.00795348	0.00288621	0.0119286	2
0.0148049	0.00544281	0.0078723	-0.000158107	2
-0.012653	0.00327862	-0.0140571	-0.0281984	2
0.0147058	-0.000597815	-0.0166125	0.00182162	2
0.00673127	0.00252141	0.00556582	0.00166694	2
0.0180557	0.000403584	0.00479043	-0.00488973	2
0.015129	-0.00222561	0.00868804	0.0161439	2
0.00606588	0.00394064	0.00956033	-0.00973223	2
0.00993779	0.0019305	0.00274305	-0.00200156	2
-0.017545	0.00658351	0.00989141	0.0116248	2
0.0232537	0.0131435	0.00581269	0.00778584	2
0.0200767	0.00989852	0.0110998	0.014473	2
0.0265622	0.0137662	0.0038236	0.00179235	2
0.0110672	0.0120369	0.00438681	-0.00364595	2
0.000735544	-0.00576785	-0.0166787	-0.0128954	2
-0.023804	0.00405151	0.00424338	0.0097449	2
0.012729	0.0145901	0.00475853	-0.011911	2
0.0182727	0.00698984	-0.000962801	0.0128264	2
0.0181959	0.00750488	0.00407053	-0.00228769	2
0.010638	-0.00154836	8.82E-05	0.00116519	2
0.0101887	0.00807557	-0.00787792	-0.0190151	2
0.0161534	0.0088789	0.0044943	0.00261969	2
-0.00995269	-0.00218668	-0.00262908	0.000329866	2
0.0215384	0.0130547	0.00909009	-0.017843	2
0.0199187	0.00615469	-0.00458296	0.0164341	2
0.00905539	-0.00629036	0.00423754	0.0135988	2
0.0148802	0.00580671	0.00326964	-0.00494061	2
0.0133912	0.00892068	0.00129599	-0.0193665	2
0.00933008	0.000776334	-0.0169642	-0.0135948	2
0.0157875	0.00282073	0.000386005	-0.00155381	2
0.013859	0.000712404	0.00450108	-0.00909522	2
0.0163606	0.00431355	0.00545584	-0.00978573	2
-0.00821539	0.000488811	0.00206629	0.00871957	2
0.0137841	0.00899113	0.00536267	0.00728597	2
0.0147911	0.00595595	0.00249218	0.00756516	2
0.0151488	0.0100477	0.00802627	0.0124255	2
0.0144796	0.000978747	-0.00738492	0.0120366	2
0.0167121	0.0092016	0.00598512	0.00133274	2
0.0187024	0.0134796	0.00988539	-0.0143022	2
-0.00400948	-0.00216894	0.0070309	0.00289837	2
0.0204816	0.00691778	0.0104483	0.00206204	2
0.0220514	0.00770981	0.0021258	0.00648417	2
0.00988924	-0.00162761	0.00322647	-0.00249726	2
0.00780188	-0.00879597	-0.00905734	0.0115698	2
0.0168256	0.00155556	-0.000268076	0.00365456	2
0.0165568	0.0034551	0.00738964	-0.00107828	2
0.0104219	0.00303244	-0.00659208	0.00107011	2
0.0221237	0.0107681	0.00568258	0.0025682	2
0.020857	0.0143354	0.00270937	0.00466845	2
0.0131452	-0.00657713	-0.00213845	-0.00517347	2
0.015059	0.0110143	0.0118288	0.00778547	2
0.00692528	-0.00829014	-0.0116322	-0.00400042	2
0.0119037	-0.0112537	0.00821443	-0.00731232	2
0.0195574	0.00862034	0.0115799	0.0123616	2
0.0139889	0.00145995	0.00559507	-0.00715882	2
0.0190099	0.00604614	0.00222821	0.0170105	2
0.00992652	0.00412618	0.00177836	-0.00844107	2
0.0108567	-0.00263167	-0.00135995	0.00177954	2
0.0240856	0.00419783	0.00822857	-0.00157711	2
0.00945364	-0.0056431	0.0027204	-0.00044705	2
0.00843246	-0.00164726	0.00786322	-0.00633211	2
-0.00907738	0.0075696	0.00381249	-0.0267674	2
-0.00628454	0.00365538	0.00204741	-0.00672709	2
0.0103749	0.000681103	-0.00220119	0.00237221	2
0.0167089	0.00741038	0.00495071	0.019554	2
0.0216663	0.00979074	0.00755357	-0.00547785	2
0.011002	-0.00243146	0.00423209	0.00741507	2
0.00436693	-0.00310372	-0.00273599	-0.00791736	2
0.0162173	0.00693197	0.00769466	0.0112978	2
0.00311718	0.00859864	0.0066581	0.0167415	2
0.0183247	0.00706484	0.00544212	-0.00305453	2
0.0119709	-0.000711614	-0.00120041	-0.00338563	2
0.0086891	-0.00614485	0.000454458	0.00596215	2
0.0234488	0.00996359	0.0081523	0.00109055	2
0.0183717	0.00458191	0.00639393	0.011184	2
0.0149294	-0.00292535	0.00624558	0.00143785	2
-0.0125097	-0.00058364	-0.005054	0.0154151	2
0.00717696	-0.00439776	-0.00364722	0.0113066	2
0.0183386	0.0052563	0.0085784	-0.00926619	2
0.0188189	0.0121243	0.0112039	-0.00274374	2
0.0103131	0.000249818	0.00324179	-0.0179234	2
0.0178732	0.0156575	0.00285896	-0.00969026	2
0.0143956	0.00814501	0.00491324	-0.00655486	2
0.0205139	0.0118671	0.0096334	0.00203583	2
0.0108459	0.00771641	0.00742101	-0.0192407	2
0.0195605	0.0147868	0.00116372	0.00220421	2
0.00249192	0.0121007	0.0137591	0.0149448	2
0.00473872	0.00466474	-0.00138182	-0.0100842	2
0.00862011	-0.0103161	-0.00591607	-0.00193741	2
0.0130085	-0.0059706	0.00783084	-0.018995	2
0.0205397	0.0149075	0.00591851	-0.0128827	2
0.0145821	0.0105424	0.00449711	0.0171585	2
0.0247676	0.0173293	0.0119988	-0.00255895	2
0.0068153	-0.00711043	-0.0128814	0.00654079	2
0.00641986	-0.00579533	-8.00E-05	-0.0170444	2
0.0237268	0.0179118	0.00459767	0.00765126	2
0.0194274	0.00250156	0.00565106	-0.00850344	2
0.015935	0.0105874	0.00626002	-0.000240317	2
0.0108623	0.00374687	-0.00937311	0.011134	2
-0.00649751	0.00808204	-0.00509689	0.00548998	2
0.00682955	0.00283175	0.00141647	-0.00359488	2
0.0131881	0.00804376	-0.0019985	-0.00385515	2
0.0189179	0.00994828	0.00719037	-0.00308992	2
0.0195944	0.0130957	0.00599172	0.0247903	2
0.0129911	-0.004425	-0.0074157	0.00107307	2
0.0232649	0.0172369	0.0037981	-0.00388291	2
0.00306174	0.00842242	-0.0120007	-0.0001519	2
0.0175517	0.00182235	0.0144956	-0.00479184	2
0.0113435	0.00441135	-0.00430624	0.0106947	2
0.0152977	0.00507897	0.00590812	-0.00371936	2
0.0144629	0.00381887	0.00732779	-0.00625287	2
0.0131173	-0.00131776	0.0116503	0.00774276	2
-0.0132677	-0.00252039	-0.000706458	-0.00301015	2
0.021252	0.0110936	0.00569071	-0.00384971	2
0.00170386	-0.0127261	-0.030327	-0.00235883	2
0.0143582	0.0145083	0.00890609	-0.0092942	2
0.0218765	0.00551879	0.00571883	-0.00258365	2
0.0120326	-0.000105898	0.0084525	-0.00150273	2
0.0132891	0.000567406	-0.0132802	0.0198909	2
0.014208	-0.0105118	0.00843765	-0.0106831	2
0.0206719	0.00816779	-0.000292809	0.00570831	2
-0.0006574	-0.0118671	-0.0196105	-0.0120294	2
-0.000366019	-0.00159463	-0.00631213	0.00240033	2
0.0221868	0.00551938	0.00615976	-0.00455923	2
0.0233929	0.0153787	0.0115895	0.0132999	2
0.0128271	0.00455469	0.00779287	0.0144967	2
0.0020244	0.00839706	0.00603459	0.00784926	2
0.0126143	0.00109589	0.00455574	0.00397949	2
0.0189284	0.00465758	0.00152427	0.000268533	2
0.0029959	0.00882045	0.00344059	-0.0133183	2
0.0184777	0.00575755	0.0014032	-0.00529463	2
0.006888	-0.00414198	-0.0112073	-0.0143173	2
0.0118121	0.000531719	-0.00211002	-0.00577571	2
0.0108303	0.0162403	0.00613837	0.00690808	2
0.0179293	0.00683579	0.00731652	0.0117283	2
0.0137358	0.00623548	0.00343969	0.0119315	2
0.0121936	-0.00322951	-0.017935	0.00430776	2
0.0123641	-0.0107956	-0.0147927	-0.0173031	2
0.0136383	0.000889064	-0.0135564	-0.000259409	2
0.00611066	-0.0173838	-0.0257883	-0.00989451	2
0.0188271	0.00441311	0.0119455	-0.00563761	2
0.0202426	0.0113802	0.00615606	0.00878197	2
0.022566	0.0121453	0.00673996	0.0139318	2
0.0135547	0.00933963	0.00195253	-0.00404059	2
0.0256654	0.0169208	0.00335672	0.0213095	2
0.02089	0.0100152	0.00534311	-0.0025009	2
0.01292	0.00135761	-0.0231879	-0.0139751	2
0.00812415	-0.00856903	-0.00543181	0.00868399	2
0.0180269	0.0069523	0.00507111	-0.0140296	2
0.0127429	0.00538254	-0.00910919	-0.0143218	2
0.0181586	0.0082951	0.00806149	-0.00328786	2
0.0221215	0.00311256	-0.00417277	-0.0120601	2
0.00639391	-0.00638292	-0.00448586	0.0138548	2
0.0180229	0.00200733	0.00613193	0.0084686	2
0.0186267	0.00835065	-0.00333333	-0.00731404	2
0.0159334	-0.00182713	-0.00893959	-0.000652201	2
0.00227832	0.00384591	-0.00749183	-0.00186544	2
0.0193802	0.0056365	0.00902657	-0.000402694	2
0.019304	0.0168494	0.00621498	-0.0186838	2
0.0153712	-0.000622778	0.00593574	0.000426994	2
0.00951589	-0.0111877	0.0038309	-0.00750864	2
0.0188158	0.0142971	0.00883876	-0.0050323	2
0.0185426	0.00653665	0.00312049	0.00677234	2
-0.0114433	0.00171231	-0.00312287	0.00767003	2
0.00912136	-0.0079683	-0.00466082	0.00858487	2
0.0148728	0.00989885	0.00943585	0.0101153	2
0.0263402	0.0110395	0.00463402	0.00580743	2
-0.000831672	-0.00355291	-0.0113238	0.00341915	2
0.0103454	0.00260484	7.74E-05	0.00526992	2
0.015583	0.0119148	0.0127884	0.0175845	2
0.0157103	0.00793277	0.00371344	0.0118297	2
-0.00495438	0.00256481	-0.00643751	-0.0221028	2
-0.00158548	-0.0221042	-0.00730791	-0.00535818	2
-0.00251717	0.00694323	0.00663255	-0.000697866	2
0.0232811	-0.00144299	-0.00109044	-0.00437776	2
0.0119405	0.0113458	0.00857217	-0.0134375	2
0.0107608	0.00617251	0.00297153	-0.00232408	2
0.0171171	0.00432941	0.000883812	-0.00571347	2
0.0133489	-0.00380577	-0.00508222	0.00542511	2
0.0246674	0.00988066	0.00837879	-0.00795288	2
0.0113207	0.00213552	-0.011772	0.00549975	2
0.00662793	0.00186348	0.0076673	-0.00173895	2
0.00657036	0.00542023	-0.0111361	-0.0157236	2
0.0158251	0.00761561	0.00577661	0.00308305	2
0.0187235	0.00546381	-0.000348288	-0.000472292	2
0.00930185	-0.00962668	-0.0258804	0.00614505	2
0.0238486	0.0201601	0.00415248	-0.00161622	2
0.0221266	0.0133464	0.00114459	0.00964727	2
0.0264946	0.00885132	0.00600508	0.00265524	2
0.0095749	0.0123246	0.00399368	0.0154633	2
0.00986921	0.00213727	-0.00117139	0.00783821	2
0.0257743	0.0162608	0.00682544	-0.00448504	2
0.0141696	0.00624573	-0.00291016	0.00678333	2
0.0217659	0.00646036	0.00104028	-0.00663615	2
0.0153192	0.00253431	0.0135543	-0.0112876	2
0.0222179	0.010964	0.00423761	-4.35E-05	2
0.0138856	0.00765367	0.0104667	0.0147362	2
0.0172454	0.00414208	-0.00308293	-0.0182363	2
0.0159606	0.0100583	0.0045509	0.0011805	2
0.0156129	0.00463898	0.00356739	-0.00766062	2
0.0242904	0.00467895	0.00478707	-0.00233136	2
0.0165371	0.0112229	0.00652656	0.0195043	2
0.0182358	0.00976504	0.00924262	-0.00130454	2
0.0222585	0.000875452	-0.0080025	0.00210489	2
0.00986901	0.00597086	0.00277764	0.0023066	2
0.0167198	0.00977683	0.00848681	-0.00143961	2
0.0179991	0.00121861	-0.00185439	-0.0049918	2
-0.00233168	-0.00534111	-0.0232026	-0.0113272	2
0.0128666	0.0107369	0.00169551	-0.0104341	2
0.0178272	0.0178694	0.0115846	-0.00742438	2
0.0219508	0.0125551	0.0169428	0.0101024	2
0.017761	0.00401698	0.00611047	-0.00473628	2
0.00665432	-0.00320376	-0.00204278	0.0101489	2
0.0128514	0.00329997	0.00959774	0.00323304	2
-0.013989	0.00627902	0.00722779	0.0102216	2
0.0168267	0.0109747	0.0104255	0.00456577	2
-0.0056618	0.00497663	0.00160989	0.0026489	2
0.0120552	0.000357409	-0.000649725	-0.0027906	2
0.0139066	0.0111262	0.00254564	0.00837922	2
0.0215809	0.00944758	0.00663912	0.0144235	2
0.0220916	0.0103907	0.0041728	-0.00744123	2
0.0155343	-0.00667724	0.00366148	0.00276269	2
0.00783135	-0.000666788	5.31E-05	0.00275266	2
0.0049839	0.00289938	0.00270312	-0.00802846	2
0.0172925	0.00997682	0.00861452	0.00724302	2
0.0112924	0.00464224	0.00453034	-0.0255188	2
0.00189301	-0.00136825	0.00138122	-0.00865137	2
0.0206809	0.00815615	0.00763285	-0.0122959	2
0.0218178	0.00324642	-0.00247487	0.00134385	2
0.00914553	2.24E-05	0.00602618	-0.00998207	2
0.00328059	0.00434258	-0.00274529	0.00582841	2
0.0233743	0.00439883	0.00320707	-0.0041182	2
0.0128687	0.00867483	-0.000771561	-0.00458651	2
0.0137676	-0.00333828	0.00632488	0.00158672	2
0.00828541	-0.00873718	-0.000835884	-0.0107444	2
0.0120566	-0.0079153	-0.00468092	-0.00730384	2
0.0161112	0.00679149	-0.00449243	-0.00352033	2
0.0220829	0.0133912	0.00381946	-0.00678159	2
0.00861491	0.00222845	-0.00309022	-0.0135454	2
0.0159381	0.00570528	0.00664764	-0.000634797	2
0.0108044	0.0103763	0.00812937	-0.00513886	2
0.0176092	0.00882202	0.00570869	-0.000778513	2
0.0141924	0.00983915	0.00752782	-0.021106	2
0.00779638	-0.00740791	-0.0161642	-0.00426648	2
0.0071354	0.00364963	0.00750518	0.00816977	2
0.00790408	-0.00479704	-0.00511517	0.00181858	2
0.0117672	0.0132958	0.00710407	-0.0164045	2
0.0104393	0.00288006	0.00026599	0.00571612	2
0.0154965	-0.00294622	-0.0115331	-0.00125343	2
-0.00856857	-0.000807562	0.00274879	-0.0196503	4
-0.0178658	0.00594253	0.000550508	-0.00964472	4
0.0019037	-0.0122494	-0.00454255	-0.00780522	4
-0.00108074	-0.00259552	-0.00321918	-0.00875301	4
0.00302699	-0.0149715	0.00104674	0.000804422	4
0.00189295	-0.00358443	0.000845175	-0.00965182	4
0.000299535	0.00922896	0.00115799	0.00364372	4
0.0120445	0.00054497	-0.0124247	-0.0155642	4
-0.0169545	-0.00348671	-0.00651292	-0.00609595	4
-0.00130304	-0.00383357	-0.0118322	0.00283357	4
-0.011352	-0.00369736	-0.00344537	0.00140053	4
-0.0123062	-0.00963087	-0.00193698	-0.00102231	4
-0.0164829	0.000675391	0.000746126	0.019278	4
0.00721168	0.00214985	0.00638746	0.00167299	4
0.0124196	-0.000982552	0.00567975	0.00527808	4
0.00671828	-0.0165027	-0.00299367	0.0040453	4
0.013156	-0.00997139	-0.000675037	0.0051908	4
0.00775083	-0.00945971	-0.00228337	-0.0143851	4
0.0159445	-0.00835588	0.00445504	0.017394	4
0.00653531	-0.00239312	-0.0124174	0.0112815	4
-0.013244	-0.00769805	0.00477053	-0.000418432	4
0.00297708	-0.00576111	-0.000602297	0.0033832	4
-0.0015073	0.00397038	-0.00296676	0.00317111	4
0.000392181	-0.0108913	-0.0132364	-0.00294661	4
0.00836581	-0.0110348	-0.0324679	0.0124716	3
0.00435979	-0.00558522	-0.00656928	0.00690777	3
0.00761899	-0.0135867	-0.0493143	-0.00496776	3
-0.00556879	-0.0160217	-0.00816555	0.00118806	3
0.00387071	-0.0134342	-0.0178132	0.00587452	3
0.00329946	-0.00881581	-0.020395	0.00198235	3
0.00768665	-0.0105162	-0.0170328	-0.00986024	3
0.0127696	-0.00459552	0.00120165	-0.0124663	3
0.00279231	-0.00817469	-0.00653468	0.0134752	3
0.0129299	0.00346896	0.00378214	0.00671366	3
-0.0072787	-0.0062064	-0.00915715	0.00246192	3
0.00601004	-0.012676	-0.0294782	0.00390892	3
0.00377221	-0.0140772	-0.026712	0.00638342	3
0.019301	0.0115407	-0.000212781	-0.0149581	3
0.00490947	-0.0214984	-0.0295293	-0.0149054	3
0.00711155	-0.019082	-0.036316	0.0134929	3
0.00131289	-0.0133872	-0.0179947	0.00301586	3
0.0112721	-1.78E-05	-0.0120656	-0.00586064	3
0.00491112	-0.00824144	-0.0160142	-0.0227756	3
0.00422689	-0.0196938	-0.0290392	0.00178552	3
0.00382902	-0.0144539	-0.0206028	0.00514084	3
0.00348256	-0.00548469	-0.0240885	-0.019231	3
-0.0124033	-0.00849509	-0.0104438	0.000429799	3
0.0080426	-0.00780506	-0.0216527	-0.0234401	3
0.00911126	-0.00626577	-0.0175454	0.0112812	3
0.00549126	-0.00539151	-0.0127716	0.0131762	3
0.00464601	-0.00631689	-0.010499	-0.0101231	3
0.0184066	-0.00399137	-0.014084	-0.00896727	3
0.0167581	0.00921225	0.00837898	0.00508481	3
0.00176099	-0.00587597	-0.0190324	0.00512611	3
-0.0132595	0.00123679	-0.0139989	-0.00884456	3
0.00647509	-0.000939365	-0.0141847	-0.00798246	3
0.0193801	0.0064296	0.0120567	0.00115194	3
0.00539824	-0.0169449	-0.0311184	-0.00118641	3
0.014013	0.000158826	-0.0152928	-0.00149035	3
0.00910657	-0.00461676	-0.00801439	-0.00164553	3
0.00612482	-0.00735339	-0.0175122	-0.00166285	3
-0.000681657	-0.0162078	-0.0349348	-0.00653239	3
0.011281	-0.0182955	-0.0234618	-0.00652926	3
0.0116822	-0.0104743	-0.0149115	0.000405255	3
0.0091301	-0.00769335	-0.0271647	0.0171202	3
0.0108832	-0.00783832	-0.00819051	-0.0066096	3
-0.00380481	-0.00545853	-0.0158105	0.00115889	3
